customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
3571-DPYUH,1,0,1,1,58,1,2,1,0,2,0,2,2,0,1,1,1,0.9950277931805424,1.3899978283849497
4274-DRSQT,0,0,0,0,66,1,2,1,0,2,0,0,2,0,1,1,0,0.8022593411612722,1.6413617962653047
0114-RSRRW,0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,0,-1.4893587220678117,-0.9229477407410672
2664-XJZNO,1,0,1,1,72,1,0,1,2,0,2,2,2,2,2,1,1,1.3340343812144315,2.3293644986979842
2027-OAQQC,0,0,0,0,43,0,1,0,0,0,2,0,2,2,0,1,0,-0.5221928679711283,-0.08979585808436519
1131-SUEKT,1,0,1,1,61,1,0,1,0,2,0,2,2,2,1,1,0,1.1196625681930017,1.705377437756203
7310-EGVHZ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,-1.481049737066981,-0.9968679387548512
9692-TUSXH,0,0,0,0,18,1,0,1,2,0,0,0,2,2,0,1,2,1.0398963121850275,-0.23781272727937874
3714-JTVOV,0,1,1,0,42,1,0,1,2,0,0,0,0,0,0,1,1,0.31202922611226586,0.41897628366135703
8329-UTMVM,1,1,0,0,27,1,2,1,0,2,0,2,2,2,1,1,0,1.325725396213601,0.30188633706118817
8807-OPMBM,0,0,1,1,55,1,2,2,1,1,1,1,1,1,2,1,1,-1.2999138640488739,-0.3934179426745541
2506-TNFCO,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.15914390209698223,-0.9750955617212478
3754-DXMRT,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,-0.6850489739874083,-0.9649042363012633
0023-UYUPN,0,1,1,0,50,1,2,2,1,1,1,1,1,1,1,0,2,-1.3148700370503688,-0.429462587125322
6701-DHKWQ,0,0,1,1,61,0,1,0,0,2,2,2,2,0,2,0,1,-0.44575020596348647,0.42559402744056773
5472-CVMDX,0,0,0,0,68,0,1,0,2,0,2,2,0,0,2,0,3,-0.8595376590048512,0.19388475858446874
7426-GSWPO,1,1,0,0,64,1,2,1,2,2,0,0,2,2,0,1,0,1.28750406520978,1.8833726862710412
0999-QXNSA,1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,1,3,-0.6318714699820923,-0.8539246731238991
4730-AWNAU,1,0,1,1,36,0,1,0,2,0,2,2,2,2,1,0,1,-0.1349941669324214,-0.019934542921830258
5732-IKGQH,1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,1.3190782082129364,1.4124540389424047
2446-BEGGB,0,1,0,0,6,1,2,1,0,2,0,0,2,2,0,1,2,1.113015380192337,-0.7584526895358188
9987-LUTYD,0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,-0.3194536339508612,-0.6780250434724775
7328-OWMOM,0,0,0,1,31,1,0,2,1,1,1,1,1,1,1,0,1,-1.4843733310673135,-0.7458127989175263
2404-JIBFC,0,0,1,1,55,1,2,0,2,0,2,2,2,2,2,1,0,0.6759627691486464,1.0492281420474576
9957-YODKZ,1,1,1,0,6,1,2,1,0,0,2,0,0,0,0,1,2,0.53304822713436,-0.804115121612373
6689-KXGBO,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,-0.47233895796614456,-0.9834780371749148
5155-AZQPB,0,0,1,1,28,1,2,0,0,0,0,0,0,0,0,0,3,-0.49394231896830415,-0.3836016227353915
2777-PHDEI,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,0.44164939212522314,-0.9713455069130283
4698-KVLLG,0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,-1.5009913010689746,-0.5787588867843163
3372-KWFBM,1,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,0.7258166791536301,-0.4406245149662574
8695-WDYEA,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,-0.44907379996381874,-0.983169209131885
9134-CEQMF,1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,0.8222009051632655,-0.7072313526847276
9259-PACGQ,0,0,1,0,34,1,2,0,2,2,0,2,0,0,0,0,2,-0.07018408392594272,-0.002132812155753394
9441-QHEVC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.517609271070636,-0.9973532399653268
5949-XIKAE,0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,0.6244470621434968,-0.7057533899073706
8375-KVTHK,1,0,1,0,68,1,0,1,0,2,0,2,2,2,1,1,2,1.1811490571991479,1.9741240126299515
3365-SAIGS,0,0,0,0,17,1,0,1,0,2,0,0,2,0,0,1,2,0.6244470621434968,-0.4193815574349909
3324-OIRTO,1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,1.325725396213601,2.2097377503157842
7233-PAHHL,1,0,1,1,66,1,2,0,2,0,2,2,2,2,2,1,3,0.6394032351449919,1.5152496589794784
1216-JWVUX,1,0,1,1,25,1,0,1,0,2,0,0,0,0,0,1,2,0.356897745116751,-0.1670690462796159
7161-DFHUF,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,3,-1.3597385560548543,-0.26807787549630263
1069-QJOEE,1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,-1.491020519067978,-0.7827839274973836
2821-WARNZ,0,0,0,1,49,1,0,2,1,1,1,1,1,1,1,0,1,-1.505976692069473,-0.5993180107917311
9917-KWRBE,0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,0.4516201741262198,0.41094675454258117
3200-MNQTF,1,0,1,0,67,1,2,0,2,2,2,2,0,0,2,0,1,0.20401242110146783,1.0576767949389168
4568-KNYWR,1,0,0,0,52,1,0,0,2,2,0,0,2,0,2,1,1,-0.0502425199239492,0.4688520126106752
0428-IKYCP,1,0,1,0,22,1,0,1,0,0,2,0,2,0,0,1,0,0.7391110551549593,-0.18930466537776397
9391-EOYLI,1,1,1,0,12,1,0,1,0,0,0,0,0,2,0,1,2,0.5214156481331973,-0.586567824443785
7622-NXQZR,1,0,0,0,28,0,1,0,0,0,0,2,0,0,0,1,1,-1.152013931034089,-0.6480466641526529
8410-BGQXN,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,-1.5076384890696393,-0.9645733491123027
2391-SOORI,1,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,2,-0.5122220859701314,-0.9088740056372789
0325-XBFAC,1,0,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,0.9950277931805424,-0.679172119060874
8644-XYTSV,1,0,1,0,42,0,1,0,2,0,0,0,2,0,0,1,0,-0.8179927340006982,-0.2883943488984796
1846-XWOQN,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.179085466098976,-0.9748308519700793
2369-UAPKZ,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,3,1.3074456292117733,-0.7667028101139015
9095-HFAFX,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,1,0.5396954151350245,-0.8338949686188213
1915-IOFGU,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0.19071804510013865,-0.9746764379485645
9995-HOTOH,1,0,1,1,63,0,1,0,2,2,2,0,2,2,2,0,2,-0.19149526493806968,0.6299499553425955
4114-QMKVN,0,0,1,1,56,1,2,0,2,2,0,0,0,2,1,0,0,0.13255515009432434,0.6775094739691901
8083-YTZES,1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,0.31867641411292996,-0.888711946256617
1552-AAGRX,0,0,0,0,30,1,2,1,2,0,0,2,2,2,0,0,0,1.3838882912194153,0.4112555825856111
5419-KLXBN,0,0,1,1,25,1,0,1,0,2,2,0,2,0,0,1,0,0.8105683261621028,-0.009699099209984387
5944-UGLLK,1,0,0,0,53,0,1,0,0,0,2,2,2,2,1,0,1,-0.32776261895169184,0.3379530406578867
0366-NQSHS,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,-1.5093002860698053,-0.9853310054330938
4989-LIXVT,1,1,0,0,68,1,2,1,0,2,2,0,0,2,0,1,2,1.0349109211845293,1.8633209226200327
4609-KNNWG,0,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,-1.491020519067978,-0.7630851101812663
0825-CPPQH,0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,-1.517609271070636,-0.4002783370590025
3167-SNQPL,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,1.2093996062019723,0.6450604703051267
7207-RMRDB,0,0,1,1,65,1,2,1,0,2,2,0,2,2,0,1,2,1.3539759452164248,2.0761696217053807
0780-XNZFN,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,-1.4660935640654862,-0.5091843405188807
4844-JJWUY,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,0.7058751151516368,-0.9678381027100468
9651-GTSAQ,0,0,1,0,53,1,0,1,2,2,2,0,2,2,1,1,0,1.3739175092184182,1.539735310962558
9995-HOTOH,1,0,1,1,63,0,1,0,2,2,2,0,2,2,2,0,2,-0.19149526493806968,0.6299499553425955
8990-ZXLSU,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,0.142525932095321,-0.7183491622338016
6575-SUVOI,0,1,1,0,25,1,2,0,2,0,0,2,2,0,0,1,1,0.1574821050968162,-0.23254059140194083
9512-PHSMG,0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,3,-1.4694171580658184,-0.894270851031154
9820-RMCQV,0,0,0,0,11,1,0,0,2,0,0,0,0,0,0,0,1,-0.5388108379727895,-0.7847471914852161
6435-SRWBJ,0,0,0,0,5,1,2,1,0,0,2,2,0,0,0,1,2,0.5978583101408388,-0.8214756694598357
1452-UZOSF,1,0,1,1,72,1,2,1,2,2,2,2,2,0,2,1,1,1.3739175092184182,2.3245335457391603
7054-ENNGU,0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,-0.4623681759651477,-0.7999238838855395
7753-USQYQ,1,0,0,0,55,1,0,0,0,2,0,2,0,2,1,1,2,-0.018668376920792765,0.5945229669778874
4002-BQWPQ,1,0,0,0,25,1,2,0,2,2,2,2,0,2,0,0,0,0.5646223701375164,-0.11070792842667107
0696-UKTOX,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,0,2,-0.35268957395418365,-0.4267493121758455
9574-BOSMD,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,0,-1.3082228490497045,-0.29097526897237175
9572-WUKSB,1,0,1,0,3,0,1,0,0,0,0,2,0,0,0,1,2,-1.1586611190347533,-0.9650807094687089
5349-AZPEW,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,3,-1.3198554280508674,-0.9504113774247918
7748-UMTRK,0,1,0,1,30,1,2,1,0,0,0,2,2,2,0,1,2,1.2143849972024705,0.3065187577066357
6032-IGALN,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,-1.3181936310507012,-0.9947061424536424
0887-HJGAR,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,-0.6335332669822583,-0.985617774330193
1555-DJEQW,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,0,1.6431286232453304,2.401872911372203
2499-AJYUA,0,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,1,1.5301264272340338,2.471734226534738
5014-GSOUQ,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,-1.4893587220678117,-0.8982856155905418
7537-CBQUZ,1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,1.4835961112293827,2.0963757993779044
8226-BXGES,1,0,1,0,64,1,2,1,2,2,2,0,0,0,1,0,0,0.8205391081630994,1.5057201079374147
1569-TTNYJ,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,0.464914550127549,-0.8239683529500051
2800-VEQXM,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,3,0.3319707901142591,-0.9007341807888498
3488-PGMQJ,1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,0.3236618051134285,-0.7381803344255032
3402-XRIUO,0,1,1,0,22,1,2,0,2,2,0,2,0,0,0,1,3,-0.04027173792295256,-0.3961532767699612
5858-EAFCZ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,-0.6750781919864114,-0.9861692529784606
0529-ONKER,1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,0,2,0.36188313611724954,-0.49989744008205494
5093-FEGLU,0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,-1.4993295040688086,-0.5992077150620776
2387-KDZQY,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,1,3,-1.4843733310673135,-0.8824692079582281
6048-QBXKL,0,1,0,0,2,1,2,0,0,2,0,0,0,0,0,1,1,-0.2729233179462098,-0.9536099535847437
9233-PSYHO,0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,1.1761636661986499,0.9618077467240838
9769-TSBZE,0,0,0,1,70,1,2,0,2,2,0,2,0,0,2,0,2,0.04115631508518757,1.1522664126897688
3896-ZVNET,0,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,-1.33148800705203,-0.7535334999932721
8564-LDKFL,1,0,1,0,40,1,2,1,0,2,2,0,2,2,1,1,0,1.3705939152180862,0.8377691691557435
0778-NELLA,1,0,0,0,9,0,1,0,0,0,0,0,2,0,0,1,1,-0.9991286070188055,-0.875145571509235
3523-BRGUW,1,1,0,0,26,1,0,2,1,1,1,1,1,1,1,0,1,-1.5109620830699715,-0.7833354061456511
2954-PIBKO,0,0,1,1,69,1,2,0,2,0,2,2,0,0,2,1,1,-0.020330173920958795,0.8710564203651738
0383-CLDDA,0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,0.684271754149477,1.5960523105236413
5868-YWPDW,1,1,1,0,6,1,0,1,0,2,0,0,0,2,0,1,2,0.6460504231456565,-0.7767397215123711
3645-DEYGF,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.462769970065154,-0.9966252881496135
6048-UWKAL,0,1,1,0,69,1,2,1,0,2,0,2,2,2,2,0,1,1.3506523512160928,2.082037354522948
6203-HBZPA,1,0,0,0,52,0,1,0,2,2,2,2,2,2,2,0,1,-0.028639158921789646,0.46554314072106984
0254-FNMCI,0,0,0,0,72,1,0,1,2,2,2,2,2,2,2,1,2,1.5002140812310438,2.3578869743863824
0516-UXRMT,0,0,0,0,62,1,2,1,2,2,2,0,0,0,1,1,2,0.9069525521717376,1.5335808092478922
2522-AHJXR,1,0,1,0,60,1,2,1,2,0,2,2,2,2,0,1,0,1.4852579082295487,1.8940493129015015
8570-KLJYJ,0,0,0,0,36,1,2,0,2,0,0,0,0,0,1,0,3,-0.3427187919531868,-0.17039997731515197
5081-NWSUP,0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,0.004596781081533054,-0.7033268838549933
4000-VGMQP,1,0,1,1,38,1,2,0,0,2,2,0,2,2,1,0,1,0.47156173812821356,0.25712832996779295
2925-MXLSX,0,0,0,0,30,1,2,0,0,2,2,0,2,0,1,1,1,0.13920233809498894,-0.10634021753239195
1735-XMJVH,1,0,1,1,8,1,0,2,1,1,1,1,1,1,0,1,3,-1.5093002860698053,-0.9384553203303511
0356-OBMAC,0,1,0,0,56,1,2,1,0,2,2,2,2,0,2,1,0,1.1678546811978192,1.5117422547764967
5766-FTRTS,1,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,0.6543594081464871,1.6559208325795682
3144-AUDBS,0,0,1,0,6,1,0,0,0,0,0,2,0,0,0,1,2,-0.518869273970796,-0.8863074993501704
2369-UAPKZ,1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,3,1.3074456292117733,-0.7667028101139015
2474-LCNUE,0,0,1,0,23,1,2,0,0,0,0,2,2,2,0,1,1,0.2954112561106046,-0.28102659415762493
2430-USGXP,1,0,1,0,24,1,2,1,0,0,2,0,2,2,0,1,2,1.2060760122016398,0.04944147103022905
9398-MMQTO,1,0,0,0,3,1,0,1,0,2,0,0,0,0,0,0,1,0.32200000811326246,-0.9082342904052887
8610-WFCJF,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,1.0249401391835322,1.1046186574794516
5215-LNLDJ,0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,1,2,-1.33148800705203,-0.9400215196914309
5451-YHYPW,0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,1.6946443302504801,2.7194363761905964
7025-IWFHT,1,0,0,0,41,1,0,1,0,2,0,2,2,0,1,1,2,0.8238627021634315,0.6397221569898968
6356-ELRKD,0,0,0,0,1,1,0,1,2,0,0,0,2,2,0,1,2,1.0249401391835322,-0.9636027466913519
7825-GKXMW,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,-0.6302096729819263,-0.9855736560383315
8361-LBRDI,0,0,0,0,58,1,2,2,1,1,1,1,1,1,2,0,1,-1.343120586053193,-0.3776015350422404
4289-DTDKW,1,0,1,0,40,1,2,1,0,2,0,0,2,2,0,1,2,1.2143849972024705,0.8088496288405929
9313-QOLTZ,1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,0,3,-1.4577845790646555,-0.7771147269931931
7025-WCBNE,1,1,0,0,47,1,2,0,0,2,0,2,0,0,2,0,0,-0.17155370093607614,0.20923792415223777
6008-NAIXK,1,1,0,0,54,0,1,0,0,2,2,0,2,2,1,1,2,-0.3094828519498643,0.30318782667109956
5832-XKAES,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,0.16745288709781284,-0.9463524945735426
2616-FLVQC,1,0,0,0,64,1,0,2,1,1,1,1,1,1,2,0,3,-1.502653098069141,-0.4586468371916413
3750-RNQKR,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,-1.505976692069473,-0.8971385400021453
8058-JMEQO,0,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,0.6543594081464871,-0.6693778582676422
4950-HKQTE,0,0,0,0,22,1,2,2,1,1,1,1,1,1,2,0,3,-1.2799723000468803,-0.7384671033226022
5383-MMTWC,0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,0.6394032351449919,-0.735158231432997
0772-GYEQQ,1,0,0,0,3,1,0,1,0,0,2,2,2,0,0,1,3,0.7839795741594444,-0.8901678498880433
9402-CXWPL,0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,1.1346187411944968,2.011293673523185
5572-ZDXHY,0,0,0,0,22,1,0,1,0,2,0,0,0,2,0,1,3,0.6493740171459885,-0.1870987507846937
4445-ZJNMU,1,0,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,1.1479131171958254,-0.6004430272341968
0112-QAWRZ,1,0,1,1,16,1,2,1,0,0,2,0,2,0,0,1,0,0.8654076271675846,-0.3695058284856726
2931-SVLTV,1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,1.506861269231708,0.9659107478671946
7579-OOPEC,0,1,1,0,2,1,0,0,0,2,0,0,0,0,0,0,1,-0.4856333339674735,-0.954999679778378
1173-XZPYF,0,0,0,0,11,1,2,1,0,0,2,0,2,0,0,1,2,0.8122301231622688,-0.5688763894073616
6746-WAUWT,1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,1,1,-1.4976677070686424,-0.8352626356665248
7802-EFKNY,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,-1.3231790220511994,-0.9614850686820045
1541-ETJZO,1,0,0,0,1,1,2,0,0,0,2,2,0,0,0,0,3,-0.09012564792793624,-0.9784044336108532
2085-BOJKI,1,0,1,0,17,1,0,1,0,0,2,0,2,2,1,1,0,1.0598378761870213,-0.30507106322209065
5533-NHFRF,1,1,0,0,7,0,1,0,0,2,0,2,0,2,0,1,2,-0.6767399889865777,-0.8885134139432407
9763-GRSKD,1,0,1,1,13,1,0,0,2,0,0,0,0,0,0,1,3,-0.4922805219681379,-0.7466069281710316
0907-HQNTS,0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,1,1.6032454952413433,2.5182128470107283
6500-JVEGC,1,0,0,0,68,1,2,1,2,2,2,0,2,0,1,0,0,1.2160467942026365,2.1313616048239985
4548-SDBKE,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,0.6792863631489789,-0.7963061839529043
4391-LNRXK,1,0,0,0,22,1,0,1,0,2,2,2,0,2,0,1,0,1.003336778181373,-0.06041307570466931
5569-OUICF,0,1,1,0,28,1,2,1,0,0,0,2,2,2,0,1,1,1.2143849972024705,0.23491477001557537
5777-ZPQNC,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,2,-1.4827115340671475,-0.8907634468281722
8760-ZRHKE,0,1,1,1,71,1,2,0,2,2,0,0,2,0,1,0,2,0.14751132309581955,1.1924140582836475
5469-CTCWN,1,0,1,1,61,1,2,1,2,2,0,0,2,2,1,1,2,1.3705939152180862,1.882953562498358
1813-JLKWR,0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,-1.4943441130683104,-0.4160726855453855
8818-DOPVL,0,1,0,0,46,1,2,1,0,2,2,0,2,2,0,1,2,1.3190782082129364,1.1400677049900907
7598-UAASY,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,2,0.3868100911197414,-0.9388082666652422
3845-JHAMY,0,0,1,1,16,0,1,0,0,0,0,0,0,2,0,1,1,-0.9725398550161476,-0.7619380345928698
6738-ISCBM,1,0,0,0,44,0,1,0,2,0,2,0,2,2,1,1,2,-0.357674964954682,0.07081678343707967
3951-NJCVI,0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,1.0066603721817051,0.7344661887622639
3669-OYSJI,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.6169152969805971,-0.985397182870886
8457-XIGKN,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,-1.5009913010689746,-0.8486525372464612
2232-DMLXU,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,-0.31779183695069496,-0.9814265366033595
1897-RCFUM,0,0,1,1,39,1,2,2,1,1,1,1,1,1,1,1,3,-1.3481059770536914,-0.6022739363464452
0164-APGRB,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,1.6663937812476561,2.742819070877141
7173-TETGO,0,1,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,0.45660556512671835,1.4658371720947048
2408-TZMJL,1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,1.5085230662318745,1.8389896846584681
9667-EQRXU,0,1,0,0,30,0,1,0,0,0,2,0,2,0,0,1,2,-0.8130073430001998,-0.48829432932250544
2908-ZTPNF,0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,-0.9941432160183071,-0.44671283924313127
3084-DOWLE,0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,0,0.9052907551715716,1.850614854563948
2243-FNMMI,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,0,3,-1.5076384890696393,-0.8225124493185787
7698-YFGEZ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676457,-0.9969561753385741
8695-ARGXZ,1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,0.358559542116917,0.06426521709566108
4958-XCBDQ,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,1.217708591202803,0.5367280046394469
5016-IBERQ,1,0,1,0,23,1,2,1,0,2,2,0,0,0,0,0,2,0.6477122201458225,-0.1374877315865439
3882-IYOIJ,0,0,1,1,60,1,2,1,2,2,2,2,2,2,2,0,1,1.6780263602488188,1.9759328625962689
9917-KWRBE,0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,0.4516201741262198,0.41094675454258117
3170-NMYVV,0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,0,-1.4827115340671475,-0.5950826547730361
3318-ISQFQ,0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,0,-1.504314895069307,-0.8235712883232525
1587-FKLZB,1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,1.15456030519649,2.004036214511984
6333-YDVLT,1,0,0,0,65,1,2,1,2,0,2,2,2,2,1,1,1,1.503537675231376,2.1436706082533306
7402-EYFXX,1,1,0,0,26,1,2,1,0,0,0,0,2,2,0,1,2,0.9584682591768874,0.05486802092918174
9850-OWRHQ,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,0.31036742911209936,-0.9051901282668517
6502-MJQAE,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.16080569909714826,-0.9750735025753172
5696-EXCYS,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,1,-1.505976692069473,-0.84296127759634
0991-BRRFB,1,0,0,0,18,1,0,0,2,0,0,0,0,0,0,0,2,-0.5105602889699654,-0.6198330165072844
8051-HJRLT,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.19237984210030468,-0.9746543788026337
4132-KALRO,0,0,0,0,4,1,2,1,0,0,0,2,2,2,0,1,3,1.1994288242009752,-0.8296375534541957
4237-RLAQD,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,-0.62854787598176,-0.9855515968924009
3261-CQXOL,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,-1.3065610520495383,-0.2057607882420681
5220-AGAAX,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,0,-1.3547531650543558,-0.2715191022614922
1231-YNDEK,1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,1,0,-1.51594747407047,-0.5489349214860066
8519-IMDHU,1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,0.6925807391503077,-0.4121461575697205
8008-ESFLK,0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,1.5201556452330371,1.568743087861432
9847-HNVGP,1,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587220678117,-0.8687484191893312
3230-IUALN,0,0,1,1,45,1,0,0,2,0,2,2,2,2,2,1,3,0.5396954151350245,0.5531841275037508
3969-JQABI,0,0,1,0,58,1,0,0,2,2,0,0,2,0,0,1,1,0.016229360082695727,0.6670093205061757
1582-RAFML,1,0,0,0,1,1,2,0,0,2,0,2,0,0,0,0,3,-0.1549357309344149,-0.9792647403021507
8696-JKZNU,0,1,0,0,37,1,2,1,0,0,0,0,0,0,0,1,2,0.3818247001192428,0.2478634886768979
2967-MXRAV,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-1.5275800530716328,-0.9974855948409108
7952-OBOYL,1,0,0,0,3,1,0,1,0,0,2,2,2,0,0,1,3,0.8338334841644282,-0.8979326692556505
9436-ZBZCT,1,0,0,0,14,1,2,1,0,0,0,2,2,0,0,1,2,0.8371570781647607,-0.48588988241605885
9093-FPDLG,0,0,0,0,11,1,0,1,0,2,2,2,0,2,0,1,2,0.9784098231788811,-0.5646410333886667
5982-PSMKW,0,0,1,1,23,1,2,0,2,2,2,2,2,2,2,1,1,0.8753784091685812,-0.03592742372158956
5236-PERKL,0,0,0,0,57,1,2,1,2,2,2,0,2,2,2,1,0,1.6015836982411773,1.846467735128976
9820-RMCQV,0,0,0,0,11,1,0,0,2,0,0,0,0,0,0,0,1,-0.5388108379727895,-0.7847471914852161
4350-ZTLPI,0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,1.4686399382278874,1.5169923315080036
4686-GEFRM,1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,1.1279715531938321,2.02024968677105
6901-GOGZG,1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,0.6709773781481484,1.1934508381423907
